Period,Settlement Date,GUP_Name,Raw_DOI,Raw_DOI1,Raw_DOI2,Raw_DOI3,Raw_Total_ATG,Total_PostLA,Total_PostDTC,TotalActualReq
201603,2016/03/15,"THE GOLDMAN SACHS GROUP, INC.","$191,702,243.29",7955696751.07,5260685556.58,5876019320.80,"$19,284,103,871.74","$13,678,583,277.29","$8,478,436,651.84","$5,374,928,370.93"
201603,2016/03/16,"THE GOLDMAN SACHS GROUP, INC.",$0.00,5345995856.92,6484964864.96,5973097452.26,"$17,804,058,174.14","$12,367,415,057.81","$6,508,039,581.46","$5,849,858,650.48"
201603,2016/03/17,"THE GOLDMAN SACHS GROUP, INC.","$133,107,055.39",6686271531.15,6728032318.65,6869668777.69,"$20,417,079,682.88","$12,910,926,594.48","$8,113,865,770.67","$5,722,261,270.45"
201603,2016/03/18,"THE GOLDMAN SACHS GROUP, INC.","$273,841,278.73",6849246127.69,8291270194.60,15519242651.16,"$30,933,600,252.18","$21,704,828,740.11","$10,774,398,676.35","$6,223,303,103.96"
201603,2016/03/21,"THE GOLDMAN SACHS GROUP, INC.","$546,110,189.73",8413980796.74,16684519390.39,4215183331.42,"$29,859,793,708.28","$20,731,911,083.97","$11,697,049,283.46","$8,210,729,764.37"
201603,2016/03/22,"THE GOLDMAN SACHS GROUP, INC.",$0.00,16982153652.00,4974698890.29,4661659838.13,"$26,618,512,380.42","$19,810,739,178.40","$16,898,592,409.07","$7,603,474,958.34"
201603,2016/03/23,"THE GOLDMAN SACHS GROUP, INC.","$753,235,074.11",5339682223.58,5519852233.40,4879112818.07,"$16,491,882,349.16","$10,924,538,597.27","$6,548,086,277.57","$7,075,980,009.91"
201603,2016/03/24,"THE GOLDMAN SACHS GROUP, INC.",$0.00,5660281108.48,5416682172.43,3954591563.89,"$15,031,554,844.80","$9,822,378,595.50","$6,218,943,580.22","$6,087,697,336.26"
201603,2016/03/28,"THE GOLDMAN SACHS GROUP, INC.","$262,824,496.05",5564059703.19,4956417159.77,4095129024.12,"$14,878,430,383.13","$10,016,022,175.24","$6,153,039,030.24","$5,189,294,642.69"
201603,2016/03/29,MORGAN STANLEY,$0.00,5318575648.12,4336457783.99,5715759064.32,"$15,370,792,496.43","$10,988,986,076.79","$4,533,878,320.36","$4,622,223,642.84"
201603,2016/03/30,MORGAN STANLEY,"$442,216,385.50",4388209472.86,6402750645.60,4795852631.77,"$16,029,029,135.73","$11,514,547,519.59","$4,473,836,690.43","$4,641,253,056.64"
201603,2016/03/31,"THE GOLDMAN SACHS GROUP, INC.",$0.00,5437596734.90,6161663126.74,5699198254.75,"$17,298,458,116.39","$11,122,152,578.86","$5,808,584,641.72","$4,626,476,449.57"
201604,2016/04/01,"THE GOLDMAN SACHS GROUP, INC.",$0.00,6171057555.71,6368761441.48,5234960331.12,"$17,774,779,328.31","$11,276,079,459.43","$6,820,511,227.92","$4,991,026,321.05"
201604,2016/04/04,"THE GOLDMAN SACHS GROUP, INC.",$0.00,6543276464.82,5769117503.20,5132477418.42,"$17,444,871,386.44","$11,696,881,099.64","$7,341,790,952.00","$5,204,350,159.72"
201604,2016/04/05,"THE GOLDMAN SACHS GROUP, INC.",$0.00,5805149608.09,5915289880.37,5552795033.48,"$17,273,234,521.94","$11,067,472,323.06","$6,859,705,788.79","$5,409,628,677.06"
201604,2016/04/06,"THE GOLDMAN SACHS GROUP, INC.","$143,860,432.88",6086461087.00,6699996185.97,5080648974.77,"$18,010,966,680.62","$11,433,864,567.74","$7,234,460,409.16","$5,327,628,435.14"
201604,2016/04/07,"THE GOLDMAN SACHS GROUP, INC.","$394,444,082.53",6767523881.99,5749331429.51,5850295188.20,"$18,761,594,582.23","$12,812,993,046.88","$8,256,764,080.90","$5,131,696,472.03"
201604,2016/04/08,"THE GOLDMAN SACHS GROUP, INC.",$0.00,5819271380.42,6890586569.74,4186880324.23,"$16,896,738,274.39","$10,944,477,618.13","$7,233,118,193.99","$5,220,216,169.24"
201604,2016/04/11,MORGAN STANLEY,"$966,812,094.34",5151983472.04,4550930682.83,4115516284.50,"$14,785,242,533.71","$10,595,378,086.62","$5,358,620,042.31","$5,087,167,027.94"
201604,2016/04/12,MORGAN STANLEY,"$206,634,184.65",4603964650.41,4714603476.76,5777600560.57,"$15,302,802,872.39","$10,408,685,159.45","$4,092,490,951.44","$5,117,693,561.35"
201604,2016/04/13,MORGAN STANLEY,"$10,567,260.26",4698752691.70,6259856827.15,6274333257.09,"$17,243,510,036.20","$12,843,392,419.17","$6,290,689,472.87","$5,617,217,652.13"
201604,2016/04/14,MORGAN STANLEY,"$287,365,505.57",6339997837.74,7588223099.11,4982463419.57,"$19,198,049,861.99","$14,497,247,209.20","$7,563,912,980.45","$5,834,266,773.59"
201604,2016/04/15,BANK OF AMERICA CORPORATION,$0.00,4708346045.98,3700869338.52,13611272129.02,"$22,020,487,513.52","$14,483,055,068.66","$13,548,830,566.09","$5,591,320,392.33"
201604,2016/04/18,BANK OF AMERICA CORPORATION,"$156,530,891.18",3681636191.70,13066561485.39,3341654366.68,"$20,246,382,934.95","$14,186,202,355.12","$13,121,108,686.54","$5,386,011,732.88"
201604,2016/04/19,BANK OF AMERICA CORPORATION,$0.00,13137322954.62,3497643245.49,4570479760.09,"$21,205,445,960.20","$15,400,386,566.81","$14,626,548,589.05","$5,609,093,632.12"
201604,2016/04/20,BANK OF AMERICA CORPORATION,"$4,267,419,350.53",3501050639.95,4719288612.58,5221717184.44,"$17,709,475,787.50","$13,148,602,396.09","$11,958,136,770.89","$5,609,175,993.10"
201604,2016/04/21,MORGAN STANLEY,"$57,648,317.28",5853217412.01,6112241664.08,5462450096.86,"$17,485,557,490.23","$12,331,508,207.80","$5,045,857,901.52","$5,604,412,637.63"
201604,2016/04/22,MORGAN STANLEY,$0.00,6112681753.77,5753868976.51,6134676736.66,"$18,001,227,466.94","$12,404,177,920.48","$5,116,947,127.23","$5,499,465,125.00"
201604,2016/04/25,MORGAN STANLEY,$0.00,5867632011.99,6176208397.49,3959475074.73,"$16,003,315,484.21","$10,444,545,791.58","$4,768,762,909.87","$5,468,699,756.01"
201604,2016/04/26,JPMORGAN CHASE & CO.,$0.00,6028849320.20,4128806274.24,5357077223.46,"$15,514,732,817.90","$10,650,793,463.01","$5,516,582,527.44","$5,286,736,497.37"
201604,2016/04/27,MORGAN STANLEY,"$87,843,377.51",4477160665.98,5215193854.21,6064637111.77,"$15,844,835,009.47","$10,599,254,992.35","$3,867,869,691.08","$5,030,578,472.41"
201604,2016/04/28,MORGAN STANLEY,$0.00,5262124912.63,7017355114.67,5911607954.90,"$18,191,087,982.20","$12,340,530,297.43","$4,391,768,725.83","$4,749,649,986.25"
201604,2016/04/29,MORGAN STANLEY,$0.00,7047247836.76,6775033753.54,6413263181.05,"$20,235,544,771.35","$13,871,738,903.65","$6,055,050,746.35","$5,429,664,157.72"
201605,2016/05/02,MORGAN STANLEY,$0.00,6820026394.07,7526685505.35,4956318277.48,"$19,303,030,176.90","$13,530,240,532.77","$6,066,836,738.33","$6,386,679,671.37"
201605,2016/05/03,MORGAN STANLEY,$0.00,7626155609.33,5967388810.00,5809790113.08,"$19,403,334,532.41","$13,861,154,454.08","$6,933,769,116.07","$5,813,819,885.67"
201605,2016/05/04,MORGAN STANLEY,$0.00,6027378159.79,6453373184.41,5599328508.74,"$18,080,079,852.94","$12,914,950,788.32","$5,213,184,142.06","$5,624,275,676.31"
201605,2016/05/05,MORGAN STANLEY,$0.00,6465173296.64,6260776741.94,5216441411.69,"$17,942,391,450.27","$12,576,942,952.76","$5,561,697,166.41","$5,780,509,106.03"
201605,2016/05/06,MORGAN STANLEY,$0.00,6291982909.84,6292603829.96,4749510647.47,"$17,334,097,387.27","$11,451,345,180.53","$5,209,166,544.15","$5,551,541,027.69"
201605,2016/05/09,MORGAN STANLEY,$0.00,6328398535.45,5571556364.07,4861295812.11,"$16,761,250,711.63","$11,017,702,530.81","$5,312,895,232.13","$4,985,900,784.06"
201605,2016/05/10,MORGAN STANLEY,$0.00,5579172186.96,5583564290.83,5597421504.28,"$16,760,157,982.07","$11,208,682,525.36","$4,566,957,497.45","$4,842,943,033.30"
201605,2016/05/11,MORGAN STANLEY,$0.00,5608023389.13,6770182246.67,4974784746.49,"$17,352,990,382.29","$12,291,652,107.29","$4,639,138,887.57","$5,054,965,742.81"
201605,2016/05/12,MORGAN STANLEY,$0.00,6832683611.34,5429496771.21,4623706858.78,"$16,885,887,241.33","$12,111,226,423.29","$6,210,310,696.08","$4,887,273,998.36"
201605,2016/05/13,MORGAN STANLEY,$0.00,5456989085.98,5127579494.79,4721542124.70,"$15,306,110,705.47","$10,316,744,452.33","$4,707,767,102.49","$5,077,567,583.74"
201605,2016/05/16,MORGAN STANLEY,$0.00,5089320566.10,5281547456.15,4846612354.72,"$15,217,480,376.97","$10,101,829,783.28","$3,920,062,734.52","$4,810,349,833.05"
201605,2016/05/17,"THE GOLDMAN SACHS GROUP, INC.","$1,851,163.35",4357595169.13,5054476366.69,6016721586.23,"$15,430,644,285.40","$9,918,728,894.06","$3,852,696,139.00","$4,520,103,627.21"
201605,2016/05/18,BANK OF AMERICA CORPORATION,"$26,425.00",4493477672.74,6989541276.96,6267439898.53,"$17,750,485,273.23","$12,211,941,901.60","$11,097,568,448.33","$4,735,118,932.75"
201605,2016/05/19,BANK OF AMERICA CORPORATION,"$12,713.09",6486792743.58,6175828584.54,4047900247.72,"$16,710,534,288.93","$11,511,067,379.50","$10,655,008,748.41","$5,372,485,379.97"
201605,2016/05/20,BANK OF AMERICA CORPORATION,"$38,209.34",6189757786.18,3993818276.61,11208633458.60,"$21,392,247,730.73","$14,100,134,950.66","$12,631,821,485.96","$5,379,359,966.27"
201605,2016/05/23,BANK OF AMERICA CORPORATION,"$12,282,009.21",4023841051.63,11265455788.68,4247367358.10,"$19,548,946,207.62","$12,944,167,802.85","$11,781,684,505.26","$5,119,366,842.08"
201605,2016/05/24,BANK OF AMERICA CORPORATION,"$213,687.82",10945909621.91,4251865909.22,3985093023.63,"$19,183,082,242.58","$13,241,740,986.42","$12,153,421,620.32","$5,077,528,717.54"
201605,2016/05/25,MORGAN STANLEY,$0.00,4905083899.31,5553668601.87,5535793808.50,"$15,994,546,309.68","$11,156,021,194.66","$4,360,134,157.22","$5,471,426,144.67"
201605,2016/05/26,"THE GOLDMAN SACHS GROUP, INC.","$1,319,477.81",4441785997.56,6312493352.79,5998200013.37,"$16,753,798,841.53","$12,505,405,623.84","$4,619,034,190.61","$5,029,456,319.14"
201605,2016/05/27,"THE GOLDMAN SACHS GROUP, INC.",$0.00,6405929471.13,6912720777.55,4713533943.05,"$18,032,184,191.73","$13,683,185,812.95","$6,777,524,514.21","$5,334,634,603.74"
201605,2016/05/31,"THE GOLDMAN SACHS GROUP, INC.","$1,892,724,334.61",7037579354.12,5042002300.60,5336778811.98,"$19,309,084,801.31","$14,031,352,067.31","$8,463,601,256.52","$4,902,410,280.15"
201606,2016/06/01,JPMORGAN CHASE & CO.,$0.00,3975037133.35,10143108244.01,4145370828.95,"$18,263,516,206.31","$12,572,290,324.55","$4,558,006,737.28","$5,330,365,267.51"
201606,2016/06/02,JPMORGAN CHASE & CO.,$0.00,10354673074.18,4372208177.45,5187104404.56,"$19,913,985,656.19","$14,538,067,639.33","$10,000,958,644.72","$5,027,445,573.40"
201606,2016/06/03,JPMORGAN CHASE & CO.,"$1,903,083,964.93",4486438547.05,5269070703.02,4549717718.02,"$16,208,310,933.02","$11,170,445,117.39","$5,669,713,641.87","$5,499,398,690.18"
201606,2016/06/06,MORGAN STANLEY,$0.00,5021837800.90,4921041605.42,5374855748.52,"$15,317,735,154.84","$9,762,134,008.56","$4,200,138,450.82","$5,167,767,560.69"
201606,2016/06/07,MORGAN STANLEY,"$194,531,041.59",4955285268.42,6256909301.24,4771329931.26,"$16,178,055,542.51","$10,848,507,955.65","$4,421,013,456.50","$5,014,168,151.24"
201606,2016/06/08,MORGAN STANLEY,"$125,844,702.91",6269561415.63,5047195631.77,5022083459.26,"$16,464,685,209.57","$12,575,734,252.92","$5,829,604,983.10","$4,533,762,855.52"
201606,2016/06/09,MORGAN STANLEY,"$580,935,103.83",5127219311.84,5805677693.75,4033687858.58,"$15,547,519,968.00","$11,821,749,061.10","$5,262,204,387.58","$4,705,766,444.20"
201606,2016/06/10,MORGAN STANLEY,$0.00,5842228032.24,4727473521.02,4506818246.73,"$15,076,519,799.99","$10,786,503,925.45","$5,352,288,908.79","$4,605,344,852.23"
201606,2016/06/13,"THE GOLDMAN SACHS GROUP, INC.",$0.00,4634108165.53,4905893573.63,5972390611.83,"$15,512,392,350.99","$11,034,090,758.07","$4,198,174,836.14","$5,182,238,360.31"
201606,2016/06/14,"THE GOLDMAN SACHS GROUP, INC.",$0.00,5062957821.45,7021570914.21,5651282591.66,"$17,735,811,327.32","$12,354,103,327.14","$4,609,536,531.83","$5,611,019,934.20"
201606,2016/06/15,"THE GOLDMAN SACHS GROUP, INC.","$225,223.71",7068716290.32,6293526732.15,4182836214.21,"$17,545,304,460.39","$12,431,220,555.02","$6,172,205,478.46","$5,757,407,871.38"
201606,2016/06/16,"THE GOLDMAN SACHS GROUP, INC.",$0.00,6408858730.73,4855310267.54,5103684823.62,"$16,367,853,821.89","$12,399,655,987.60","$6,039,773,277.88","$5,337,660,225.87"
201606,2016/06/17,"THE GOLDMAN SACHS GROUP, INC.","$747,773,149.48",4956009787.06,6160077333.32,10780264659.27,"$22,644,124,929.13","$16,664,603,902.99","$5,155,918,027.10","$4,944,373,497.44"
201606,2016/06/20,"THE GOLDMAN SACHS GROUP, INC.","$455,765,035.79",6349605272.54,11253572379.52,4286681062.16,"$22,345,623,750.01","$16,101,284,578.67","$6,489,424,468.76","$5,247,965,217.13"
201606,2016/06/21,"THE GOLDMAN SACHS GROUP, INC.","$1,567,816,466.30",11336648012.56,5686022480.99,3419861341.31,"$22,010,348,301.16","$14,406,451,434.11","$12,132,905,532.61","$5,148,125,224.66"
201606,2016/06/22,MORGAN STANLEY,$0.00,5732852144.72,6316771618.15,4445417891.31,"$16,495,041,654.18","$11,595,754,701.48","$4,919,677,085.75","$5,164,408,445.87"
201606,2016/06/23,MORGAN STANLEY,$0.00,6469946290.44,4680870214.36,5560822252.94,"$16,711,638,757.74","$12,667,730,128.45","$6,268,205,537.47","$5,249,572,048.06"
201606,2016/06/24,BANK OF AMERICA CORPORATION,"$47,802.66",5877534156.95,4249726663.20,11259638971.68,"$21,386,947,594.49","$13,374,100,674.70","$12,180,553,682.23","$5,754,372,216.52"
201606,2016/06/27,BANK OF AMERICA CORPORATION,$0.00,4198726480.58,11458594878.59,7427916222.87,"$23,085,237,582.04","$15,549,949,940.17","$14,751,261,047.43","$9,319,925,545.85"
201606,2016/06/28,BANK OF AMERICA CORPORATION,$0.00,11519514998.89,7113387917.96,5300451238.58,"$23,933,354,155.43","$16,382,951,289.73","$15,248,994,342.89","$9,773,314,947.96"
201606,2016/06/29,MORGAN STANLEY,"$637,942,816.44",7370327661.64,6029839809.52,6144716515.65,"$20,182,826,803.25","$13,014,414,573.85","$7,043,914,259.13","$9,668,843,163.70"
201606,2016/06/30,"THE GOLDMAN SACHS GROUP, INC.",$0.00,6163527048.39,5362733921.74,7990325501.79,"$19,516,586,471.92","$14,279,339,637.03","$5,507,537,651.94","$6,657,064,902.68"
201607,2016/07/01,"THE GOLDMAN SACHS GROUP, INC.",$0.00,5540015965.98,9111464648.72,6241276685.23,"$20,892,757,299.93","$15,009,663,212.02","$6,244,628,802.24","$6,591,170,968.81"
201607,2016/07/05,"THE GOLDMAN SACHS GROUP, INC.",$0.00,9206412893.45,7588966294.56,4309391093.89,"$21,104,770,281.90","$14,190,046,409.42","$8,467,190,194.62","$6,774,971,652.82"
201607,2016/07/06,"THE GOLDMAN SACHS GROUP, INC.",$0.00,7851745098.24,5260588861.50,5540701599.10,"$18,653,035,558.84","$11,657,704,752.82","$7,305,936,087.42","$5,755,505,213.65"
201607,2016/07/07,BANK OF AMERICA CORPORATION,$0.00,5928817272.96,5296835786.08,5288285345.22,"$16,513,938,404.26","$11,300,803,787.59","$10,083,417,201.22","$5,538,797,446.59"
201607,2016/07/08,"THE GOLDMAN SACHS GROUP, INC.","$65,762.76",6769234872.51,5076788434.31,5426998502.61,"$17,273,087,572.19","$12,184,740,033.44","$6,138,480,369.84","$5,048,710,473.02"
201607,2016/07/11,"THE GOLDMAN SACHS GROUP, INC.","$222,236.50",5192192560.26,7952100468.46,4244122857.60,"$17,388,638,122.82","$12,604,954,454.13","$4,595,315,602.55","$5,402,411,038.07"
201607,2016/07/12,"THE GOLDMAN SACHS GROUP, INC.","$262,086,845.23",8169181086.17,6050941172.71,5962588666.99,"$20,444,797,771.10","$15,602,241,891.82","$7,826,039,818.76","$5,465,903,930.75"
201607,2016/07/13,"THE GOLDMAN SACHS GROUP, INC.","$2,130,565,303.12",6219616280.55,7092278416.28,4932677812.43,"$20,375,137,812.38","$14,208,682,571.93","$7,766,025,256.67","$6,652,707,805.33"
201607,2016/07/14,"THE GOLDMAN SACHS GROUP, INC.",$0.00,7347874326.02,5928882428.42,4494399719.94,"$17,771,156,474.38","$12,305,598,248.51","$6,770,835,887.90","$5,467,746,080.86"
201607,2016/07/15,"THE GOLDMAN SACHS GROUP, INC.","$676,255,869.74",6033455244.65,6444460160.36,9058058795.33,"$22,212,230,070.08","$15,876,635,231.34","$6,679,789,773.80","$5,465,087,361.36"
201607,2016/07/18,"THE GOLDMAN SACHS GROUP, INC.",$0.00,6512203831.52,9743073606.50,3116525803.65,"$19,371,803,241.67","$12,429,563,487.39","$6,046,242,798.35","$5,763,936,738.45"
201607,2016/07/19,"THE GOLDMAN SACHS GROUP, INC.",$0.00,9879526560.59,4230782741.94,3638971012.97,"$17,749,280,315.50","$12,317,129,238.50","$9,178,357,682.19","$5,706,274,409.49"
201607,2016/07/20,MORGAN STANLEY,$0.00,5872012651.61,5123121259.46,5183966998.33,"$16,179,100,909.40","$11,660,553,346.03","$5,265,998,190.84","$4,963,932,438.29"
201607,2016/07/21,MORGAN STANLEY,"$6,229,454.92",5230411928.84,6180291968.28,5572104188.70,"$16,989,037,540.74","$11,839,925,613.24","$4,499,480,658.26","$4,750,554,017.07"
201607,2016/07/22,MORGAN STANLEY,$0.00,6252656624.54,5773803733.81,5165899035.19,"$17,192,359,393.54","$12,191,258,077.64","$5,587,122,011.54","$4,748,268,106.65"
201607,2016/07/25,MORGAN STANLEY,$0.00,5785716162.51,5352908469.13,5419832715.44,"$16,558,457,347.08","$11,494,620,039.53","$4,999,332,312.66","$4,774,015,124.02"
201607,2016/07/26,MORGAN STANLEY,"$638,132.37",5580281510.11,5747065634.79,6122615952.78,"$17,450,601,230.05","$12,560,347,811.98","$4,878,581,121.31","$4,714,389,600.85"
201607,2016/07/27,MORGAN STANLEY,"$634,793,684.74",5679171590.83,6264448305.59,6683231164.53,"$19,261,644,745.69","$13,746,084,885.01","$5,532,430,408.06","$4,591,097,331.22"
201607,2016/07/28,MORGAN STANLEY,"$72,813,677.69",6335359266.26,7141291150.07,7086958766.43,"$20,636,422,860.45","$15,104,964,671.39","$5,933,464,885.20","$4,752,142,946.24"
201607,2016/07/29,MORGAN STANLEY,"$670,863,807.01",7135919093.66,7733016333.88,6031695978.00,"$21,571,495,212.55","$14,791,615,696.98","$6,752,434,553.78","$4,932,213,500.77"
201608,2016/08/01,MORGAN STANLEY,$0.00,7746497743.42,6222179386.87,6182412360.38,"$20,151,089,490.67","$14,204,733,348.83","$7,084,869,780.11","$4,969,657,495.43"
201608,2016/08/02,"THE GOLDMAN SACHS GROUP, INC.",$0.00,8128315919.33,5718083208.42,4863376330.14,"$18,709,775,457.89","$13,311,602,000.46","$7,483,604,705.45","$4,885,809,993.48"
201608,2016/08/03,MORGAN STANLEY,$0.00,6347360183.14,5519926986.94,7666292570.82,"$19,533,579,740.90","$12,498,696,846.52","$5,567,880,751.45","$4,891,366,813.64"
201608,2016/08/04,MORGAN STANLEY,"$378,529,413.81",5545112639.06,8317039612.38,6338751919.27,"$20,579,433,584.52","$14,199,794,976.42","$6,186,189,841.93","$4,740,752,182.74"
201608,2016/08/05,MORGAN STANLEY,$0.00,8280325663.37,6608737133.25,6456208409.42,"$21,345,271,206.04","$15,544,729,292.38","$8,126,065,201.72","$4,892,828,194.85"
201608,2016/08/08,MORGAN STANLEY,$0.00,6665545693.25,6438168692.78,5075748879.57,"$18,179,463,265.60","$12,770,277,618.94","$5,655,461,163.82","$5,562,765,351.29"
201608,2016/08/09,MORGAN STANLEY,$0.00,6442556772.89,5812563343.29,5603890889.75,"$17,859,011,005.93","$12,104,726,149.08","$5,632,611,523.70","$5,061,432,785.71"
201608,2016/08/10,"THE GOLDMAN SACHS GROUP, INC.","$2,687,694,545.69",5392189230.24,5388797754.35,3861953621.10,"$17,330,635,151.38","$13,119,148,710.96","$7,557,970,399.17","$4,916,194,804.77"
201608,2016/08/11,MORGAN STANLEY,$0.00,5775655551.98,5364811700.55,5724983849.14,"$16,865,451,101.67","$11,521,708,065.81","$4,833,824,157.26","$4,615,781,455.50"
201608,2016/08/12,MORGAN STANLEY,"$739,158,554.47",5377450103.93,6167391120.85,4391106372.51,"$16,675,106,151.76","$11,370,952,699.37","$5,316,252,430.07","$4,453,392,184.34"
201608,2016/08/15,MORGAN STANLEY,$0.00,6318370510.00,4804643769.89,5329999332.24,"$16,453,013,612.13","$11,242,188,221.13","$5,554,478,806.46","$4,529,191,713.27"
201608,2016/08/16,MORGAN STANLEY,"$582,106,604.78",5089147058.87,5780162982.19,5063265845.76,"$16,514,682,491.60","$11,860,429,497.12","$4,926,999,922.20","$4,822,932,273.72"
201608,2016/08/17,MORGAN STANLEY,"$57,286,351.49",5790777952.84,5196730401.37,5860196172.35,"$16,904,990,878.05","$12,253,440,228.35","$5,282,331,484.49","$4,428,545,982.98"
201608,2016/08/18,MORGAN STANLEY,"$766,072,262.88",5236729479.40,5988109142.19,5149314006.92,"$17,140,224,891.39","$12,591,593,294.00","$5,414,593,171.01","$4,578,836,356.64"
201608,2016/08/19,BANK OF AMERICA CORPORATION,$0.00,4765438954.95,3906632748.32,9397446387.66,"$18,069,518,090.93","$12,048,462,542.27","$11,034,767,949.71","$4,433,412,429.04"
201608,2016/08/22,BANK OF AMERICA CORPORATION,$0.00,3923032374.70,9859557817.10,3319543874.36,"$17,102,134,066.16","$10,990,319,733.26","$9,855,746,745.08","$4,639,448,260.97"
201608,2016/08/23,BANK OF AMERICA CORPORATION,"$6,578,597.57",9893254722.27,3507380542.39,4534170069.52,"$17,941,383,931.75","$12,512,428,050.21","$11,528,317,899.95","$4,405,259,472.22"
201608,2016/08/24,MORGAN STANLEY,$0.00,4916153563.28,5426471613.78,5288407609.73,"$15,631,032,786.79","$10,572,129,839.08","$4,247,503,833.16","$4,575,150,232.59"
201608,2016/08/25,MORGAN STANLEY,"$81,081,657.37",5492507121.58,5592948548.33,5333299297.02,"$16,499,836,624.30","$11,426,160,818.66","$4,544,242,532.13","$4,470,476,464.75"
201608,2016/08/26,MORGAN STANLEY,$0.00,5584137891.15,5567006277.53,4251989323.39,"$15,403,133,492.07","$11,195,026,312.43","$4,999,683,418.79","$4,213,957,232.99"
201608,2016/08/29,MORGAN STANLEY,$0.00,5622843320.80,4692889388.58,4665166710.99,"$14,980,899,420.37","$10,156,267,882.00","$4,799,100,898.20","$4,201,756,032.52"
201608,2016/08/30,MORGAN STANLEY,"$389,222,497.01",4855756268.95,4938378750.58,5003309707.81,"$15,186,667,224.35","$10,213,803,665.91","$4,433,526,844.10","$3,963,702,209.08"
201608,2016/08/31,MORGAN STANLEY,$0.00,4996014845.62,5029103959.11,7015273640.06,"$17,040,392,444.79","$11,743,767,102.73","$5,104,949,768.68","$3,620,797,526.28"
201609,2016/09/01,MORGAN STANLEY,$0.00,5083803360.21,7120719338.90,4866064000.27,"$17,070,586,699.38","$12,141,054,121.83","$5,795,027,638.90","$3,873,686,925.21"
201609,2016/09/02,MORGAN STANLEY,$0.00,7150526444.40,4825170893.34,4820633731.61,"$16,796,331,069.35","$11,807,598,982.12","$6,450,691,482.05","$4,243,398,561.46"
201609,2016/09/06,MORGAN STANLEY,"$377,584,599.96",4869373907.39,5065047990.92,5798573944.20,"$16,110,580,442.47","$11,363,633,708.37","$4,537,475,588.39","$4,133,135,567.20"
201609,2016/09/07,MORGAN STANLEY,$0.00,5107153927.47,5991556571.32,5876716057.31,"$16,975,426,556.10","$11,979,772,059.11","$5,463,555,899.70","$5,254,152,074.00"
201609,2016/09/08,MORGAN STANLEY,"$199,454,322.24",6015728827.82,5982142961.39,5026649139.18,"$17,223,975,250.63","$12,256,894,529.69","$5,444,943,630.58","$5,321,759,300.53"
201609,2016/09/09,JPMORGAN CHASE & CO.,"$752,755,809.27",6002213134.59,4249304072.79,6407136509.53,"$17,411,409,526.18","$12,532,806,911.78","$6,432,137,396.90","$4,935,526,796.44"
201609,2016/09/12,BANK OF AMERICA CORPORATION,"$592,515.08",5268503344.93,6385638661.01,8357123088.57,"$20,011,857,609.59","$13,152,714,807.45","$11,664,252,471.57","$6,420,109,943.80"
201609,2016/09/13,BANK OF AMERICA CORPORATION,$0.00,6405546147.04,7896442092.72,5784999712.15,"$20,086,987,951.91","$12,966,596,985.79","$11,497,493,886.90","$5,346,014,892.45"
201609,2016/09/14,MORGAN STANLEY,"$725,857,761.58",5446508608.18,6589965041.42,6472946163.84,"$19,235,277,575.02","$14,499,421,109.81","$6,182,422,220.00","$5,872,497,356.32"
201609,2016/09/15,MORGAN STANLEY,$0.00,6551478631.03,6553440836.74,6317367789.80,"$19,422,287,257.57","$13,853,326,860.28","$6,350,974,041.36","$5,564,593,462.12"
201609,2016/09/16,MORGAN STANLEY,"$495,477,458.22",6531769997.70,6407530746.14,8372091568.91,"$21,806,869,770.97","$14,421,258,679.71","$6,194,790,353.59","$5,443,327,442.82"
201609,2016/09/19,MORGAN STANLEY,$0.00,6527597728.71,9207070869.58,4999873754.48,"$20,734,542,352.77","$13,484,148,829.69","$5,682,972,026.96","$5,883,904,622.95"
201609,2016/09/20,MORGAN STANLEY,$0.00,9329180518.62,6185853109.05,5409213909.67,"$20,924,247,537.34","$14,714,108,433.91","$8,375,658,160.14","$5,779,743,181.17"
201609,2016/09/21,MORGAN STANLEY,$0.00,6460986841.60,5863656408.05,6928766741.99,"$19,253,409,991.64","$14,066,842,815.62","$6,697,438,990.40","$5,735,292,288.68"
201609,2016/09/22,MORGAN STANLEY,"$194,107,933.75",5881425540.12,7007381849.15,6073638796.37,"$19,156,554,119.39","$14,640,447,272.93","$5,759,255,975.03","$5,521,044,030.77"
201609,2016/09/23,MORGAN STANLEY,"$236,919,225.58",7269072231.82,6000738286.59,5946535415.75,"$19,453,265,159.74","$14,269,134,467.49","$6,911,937,161.37","$5,171,327,110.72"
201609,2016/09/26,MORGAN STANLEY,"$866,772,769.30",5986386647.59,6224032196.67,4896569225.21,"$17,973,760,838.77","$12,062,531,628.78","$6,042,536,747.42","$5,402,527,408.74"
201609,2016/09/27,MORGAN STANLEY,$0.00,6266207014.98,5352985809.73,5707878056.53,"$17,327,070,881.24","$10,992,103,658.38","$5,421,055,721.41","$5,341,496,785.65"
201609,2016/09/28,MORGAN STANLEY,"$866,859,465.10",5454250077.23,5757297998.89,6245311301.54,"$18,323,718,842.76","$11,775,022,962.41","$5,228,356,590.08","$4,967,161,392.68"
201609,2016/09/29,MORGAN STANLEY,"$26,849,256.78",5795553230.98,6468616930.33,5425308085.59,"$17,716,327,503.68","$11,722,826,755.67","$5,047,936,093.54","$4,319,860,200.54"
